iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence
AGO,Angola,3/23/2020,2,0,0,0,0.061,0,0,0,11.11,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/24/2020,2,0,0,0,0.061,0,0,0,36.5,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/25/2020,2,0,0,0,0.061,0,0,0,36.5,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/26/2020,2,0,0,0,0.061,0,0,0,36.5,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/27/2020,3,1,0,0,0.091,0.03,0,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/28/2020,4,1,0,0,0.122,0.03,0,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/29/2020,4,0,0,0,0.122,0,0,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/30/2020,7,3,2,2,0.213,0.091,0.061,0.061,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,3/31/2020,7,0,2,0,0.213,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/1/2020,7,0,2,0,0.213,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/2/2020,8,1,2,0,0.243,0.03,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/3/2020,8,0,2,0,0.243,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/4/2020,8,0,2,0,0.243,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/5/2020,10,2,2,0,0.304,0.061,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/6/2020,14,4,2,0,0.426,0.122,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/7/2020,16,2,2,0,0.487,0.061,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/8/2020,17,1,2,0,0.517,0.03,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/9/2020,19,2,2,0,0.578,0.061,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/10/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/11/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/12/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/13/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/14/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/15/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/16/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/17/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/18/2020,19,0,2,0,0.578,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/19/2020,24,5,2,0,0.73,0.152,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/20/2020,24,0,2,0,0.73,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/21/2020,24,0,2,0,0.73,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/22/2020,24,0,2,0,0.73,0,0.061,0,93.38,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/23/2020,24,0,2,0,0.73,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/24/2020,25,1,2,0,0.761,0.03,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/25/2020,25,0,2,0,0.761,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/26/2020,25,0,2,0,0.761,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/27/2020,26,1,2,0,0.791,0.03,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/28/2020,27,1,2,0,0.822,0.03,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/29/2020,27,0,2,0,0.822,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,4/30/2020,27,0,2,0,0.822,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/1/2020,27,0,2,0,0.822,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/2/2020,29,2,2,0,0.882,0.061,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/3/2020,35,6,2,0,1.065,0.183,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/4/2020,35,0,2,0,1.065,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/5/2020,35,0,2,0,1.065,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/6/2020,36,1,2,0,1.095,0.03,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/7/2020,36,0,2,0,1.095,0,0.061,0,83.6,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/8/2020,36,0,2,0,1.095,0,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/9/2020,43,7,2,0,1.308,0.213,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/10/2020,43,0,2,0,1.308,0,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/11/2020,45,2,2,0,1.369,0.061,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/12/2020,45,0,2,0,1.369,0,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/13/2020,45,0,2,0,1.369,0,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/14/2020,45,0,2,0,1.369,0,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/15/2020,48,3,2,0,1.46,0.091,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/16/2020,48,0,2,0,1.46,0,0.061,0,81.61,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/17/2020,48,0,2,0,1.46,0,0.061,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/18/2020,48,0,2,0,1.46,0,0.061,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/19/2020,48,0,2,0,1.46,0,0.061,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/20/2020,50,2,2,0,1.521,0.061,0.061,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/21/2020,52,2,3,1,1.582,0.061,0.091,0.03,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/22/2020,58,6,3,0,1.765,0.183,0.091,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/23/2020,60,2,3,0,1.826,0.061,0.091,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AGO,Angola,5/24/2020,60,0,3,0,1.826,0,0.091,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AIA,Anguilla,3/27/2020,2,2,0,0,133.316,133.316,0,0,,32866268,23.89,16.8,2.405,1.362,5819.495,3.94
AIA,Anguilla,3/28/2020,2,0,0,0,133.316,0,0,0,,15002,,,,,,
AIA,Anguilla,3/29/2020,2,0,0,0,133.316,0,0,0,,15002,,,,,,
AIA,Anguilla,3/30/2020,2,0,0,0,133.316,0,0,0,,15002,,,,,,
AIA,Anguilla,3/31/2020,2,0,0,0,133.316,0,0,0,,15002,,,,,,
AIA,Anguilla,4/1/2020,2,0,0,0,133.316,0,0,0,,15002,,,,,,
AIA,Anguilla,4/2/2020,2,0,0,0,133.316,0,0,0,,15002,,,,,,
AIA,Anguilla,4/3/2020,3,1,0,0,199.973,66.658,0,0,,15002,,,,,,
AIA,Anguilla,4/4/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/5/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/6/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/7/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/8/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/9/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/10/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/11/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/12/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/13/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/14/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/15/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/16/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/17/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/18/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/19/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/20/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/21/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/22/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/23/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/24/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/25/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/26/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/27/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/28/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/29/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,4/30/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/1/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/2/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/3/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/4/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/5/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/6/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/7/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/8/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/9/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/10/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/11/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/12/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/13/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/14/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/15/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/16/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/17/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/18/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/19/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/20/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/21/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/22/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/23/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
AIA,Anguilla,5/24/2020,3,0,0,0,199.973,0,0,0,,15002,,,,,,
ALB,Albania,3/9/2020,2,2,0,0,0.695,0.695,0,0,,15002,,,,,,
ALB,Albania,3/10/2020,6,4,0,0,2.085,1.39,0,0,39.42,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/11/2020,10,4,0,0,3.475,1.39,0,0,50.53,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/12/2020,11,1,1,1,3.822,0.347,0.347,0.347,53.31,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/13/2020,23,12,1,0,7.992,4.17,0.347,0,53.31,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/14/2020,33,10,1,0,11.467,3.475,0.347,0,80.82,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/15/2020,38,5,1,0,13.205,1.737,0.347,0,80.82,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/16/2020,42,4,1,0,14.594,1.39,0.347,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/17/2020,51,9,1,0,17.722,3.127,0.347,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/18/2020,55,4,1,0,19.112,1.39,0.347,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/19/2020,59,4,2,1,20.502,1.39,0.695,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/20/2020,70,11,2,0,24.324,3.822,0.695,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/21/2020,70,0,2,0,24.324,0,0.695,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/22/2020,76,6,2,0,26.409,2.085,0.695,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/23/2020,89,13,2,0,30.926,4.517,0.695,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/24/2020,100,11,4,2,34.749,3.822,1.39,0.695,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/25/2020,123,23,5,1,42.741,7.992,1.737,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/26/2020,146,23,5,0,50.733,7.992,1.737,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/27/2020,174,28,6,1,60.463,9.73,2.085,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/28/2020,186,12,9,3,64.633,4.17,3.127,1.042,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/29/2020,197,11,10,1,68.455,3.822,3.475,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/30/2020,212,15,10,0,73.667,5.212,3.475,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,3/31/2020,223,11,12,2,77.49,3.822,4.17,0.695,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/1/2020,243,20,15,3,84.44,6.95,5.212,1.042,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/2/2020,259,16,15,0,89.999,5.56,5.212,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/3/2020,277,18,16,1,96.254,6.255,5.56,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/4/2020,304,27,17,1,105.636,9.382,5.907,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/5/2020,333,29,19,2,115.713,10.077,6.602,0.695,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/6/2020,361,28,21,2,125.443,9.73,7.297,0.695,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/7/2020,377,16,22,1,131.003,5.56,7.645,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/8/2020,383,6,22,0,133.088,2.085,7.645,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/9/2020,400,17,22,0,138.995,5.907,7.645,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/10/2020,409,9,23,1,142.122,3.127,7.992,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/11/2020,416,7,23,0,144.555,2.432,7.992,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/12/2020,433,17,23,0,150.462,5.907,7.992,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/13/2020,446,13,23,0,154.979,4.517,7.992,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/14/2020,467,21,23,0,162.277,7.297,7.992,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/15/2020,475,8,24,1,165.057,2.78,8.34,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/16/2020,494,19,25,1,171.659,6.602,8.687,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/17/2020,518,24,26,1,179.999,8.34,9.035,0.347,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/18/2020,539,21,26,0,187.296,7.297,9.035,0,84.39,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/19/2020,548,9,26,0,190.423,3.127,9.035,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/20/2020,562,14,26,0,195.288,4.865,9.035,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/21/2020,584,22,26,0,202.933,7.645,9.035,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/22/2020,609,25,26,0,211.62,8.687,9.035,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/23/2020,634,25,27,1,220.307,8.687,9.382,0.347,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/24/2020,663,29,27,0,230.384,10.077,9.382,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/25/2020,678,15,27,0,235.597,5.212,9.382,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/26/2020,712,34,27,0,247.411,11.815,9.382,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/27/2020,726,14,28,1,252.276,4.865,9.73,0.347,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/28/2020,736,10,28,0,255.751,3.475,9.73,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/29/2020,750,14,30,2,260.616,4.865,10.425,0.695,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,4/30/2020,766,16,31,1,266.176,5.56,10.772,0.347,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/1/2020,773,7,31,0,268.608,2.432,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/2/2020,782,9,31,0,271.735,3.127,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/3/2020,789,7,31,0,274.168,2.432,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/4/2020,795,6,31,0,276.253,2.085,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/5/2020,803,8,31,0,279.033,2.78,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/6/2020,820,17,31,0,284.94,5.907,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/7/2020,832,12,31,0,289.11,4.17,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/8/2020,842,10,31,0,292.585,3.475,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/9/2020,850,8,31,0,295.365,2.78,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/10/2020,856,6,31,0,297.449,2.085,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/11/2020,868,12,31,0,301.619,4.17,10.772,0,88.36,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/12/2020,872,4,31,0,303.009,1.39,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/13/2020,876,4,31,0,304.399,1.39,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/14/2020,880,4,31,0,305.789,1.39,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/15/2020,898,18,31,0,312.044,6.255,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/16/2020,916,18,31,0,318.299,6.255,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/17/2020,933,17,31,0,324.206,5.907,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/18/2020,946,13,31,0,328.723,4.517,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/19/2020,948,2,31,0,329.418,0.695,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/20/2020,949,1,31,0,329.766,0.347,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/21/2020,964,15,31,0,334.978,5.212,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/22/2020,969,5,31,0,336.716,1.737,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/23/2020,981,12,31,0,340.885,4.17,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
ALB,Albania,5/24/2020,989,8,31,0,343.665,2.78,10.772,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
AND,Andorra,3/3/2020,1,1,0,0,12.942,12.942,0,0,,2877800,104.871,38,13.188,8.643,11803.431,10.08
AND,Andorra,3/14/2020,2,1,0,0,25.885,12.942,0,0,0,77265,163.755,,,,,7.97
AND,Andorra,3/16/2020,5,3,0,0,64.712,38.827,0,0,24.07,77265,163.755,,,,,7.97
AND,Andorra,3/17/2020,14,9,0,0,181.195,116.482,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/18/2020,14,0,0,0,181.195,0,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/19/2020,53,39,0,0,685.951,504.756,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/20/2020,75,22,0,0,970.685,284.734,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/21/2020,75,0,0,0,970.685,0,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/22/2020,88,13,0,0,1138.937,168.252,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/23/2020,113,25,0,0,1462.499,323.562,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/24/2020,133,20,0,0,1721.349,258.849,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/25/2020,164,31,0,0,2122.565,401.217,0,0,35.18,77265,163.755,,,,,7.97
AND,Andorra,3/26/2020,188,24,0,0,2433.184,310.619,0,0,53.43,77265,163.755,,,,,7.97
AND,Andorra,3/27/2020,224,36,3,3,2899.113,465.929,38.827,38.827,53.43,77265,163.755,,,,,7.97
AND,Andorra,3/28/2020,267,43,3,0,3455.64,556.526,38.827,0,53.43,77265,163.755,,,,,7.97
AND,Andorra,3/29/2020,308,41,4,1,3986.281,530.641,51.77,12.942,53.43,77265,163.755,,,,,7.97
AND,Andorra,3/30/2020,334,26,6,2,4322.785,336.504,77.655,25.885,53.43,77265,163.755,,,,,7.97
AND,Andorra,3/31/2020,370,36,8,2,4788.714,465.929,103.54,25.885,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/1/2020,376,6,12,4,4866.369,77.655,155.31,51.77,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/2/2020,390,14,14,2,5047.564,181.195,181.195,25.885,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/3/2020,428,38,15,1,5539.377,491.814,194.137,12.942,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/4/2020,439,11,16,1,5681.745,142.367,207.08,12.942,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/5/2020,466,27,17,1,6031.191,349.447,220.022,12.942,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/6/2020,501,35,18,1,6484.178,452.986,232.964,12.942,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/7/2020,526,25,21,3,6807.74,323.562,271.792,38.827,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/8/2020,545,19,22,1,7053.647,245.907,284.734,12.942,53.43,77265,163.755,,,,,7.97
AND,Andorra,4/9/2020,564,19,23,1,7299.553,245.907,297.677,12.942,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/10/2020,583,19,25,2,7545.46,245.907,323.562,25.885,61.77,77265,163.755,,,,,7.97
AND,Andorra,4/11/2020,601,18,26,1,7778.425,232.964,336.504,12.942,61.77,77265,163.755,,,,,7.97
